Date,Open,High,Low,Last,Change,Settle,Volume,Previous Day Open Interest
2015-06-10,2060.0,2086.5,2060.0,2084.25,26.75,2086.25,10.0,733.0
2015-06-11,2084.0,2093.5,2084.0,2089.0,2.75,2089.0,22.0,732.0
2015-06-12,2077.0,2077.75,2070.5,2072.5,16.25,2072.75,9.0,723.0
2015-06-15,2061.5,2068.25,2052.0,2063.0,9.5,2063.25,43.0,725.0
2015-06-16,2061.0,2076.5,2052.0,2076.5,13.5,2076.75,592.0,757.0
2015-06-17,2079.25,2085.5,2069.25,2075.5,,2076.75,233.0,1256.0
2015-06-18,2073.75,2105.25,2070.0,2101.0,25.5,2102.25,79.0,1377.0
2015-06-19,2098.25,2098.25,2082.75,2082.75,17.0,2080.5,3.0,148.0
2015-06-22,2098.5,2102.75,2098.5,2096.5,15.0,2095.5,7.0,148.0
2015-06-23,2099.0,2100.5,2099.0,2097.75,3.5,2099.0,0.0,147.0
2015-06-24,2090.0,2090.0,2084.0,2084.0,17.0,2082.0,2.0,147.0
2015-06-25,2079.0,2090.5,2075.0,2075.25,5.5,2076.5,5.0,149.0
2015-06-26,2075.0,2080.5,2072.5,2075.25,1.75,2078.25,1.0,152.0
2015-06-29,2045.0,2061.75,2032.75,2036.5,45.5,2032.75,10.0,153.0
2015-06-30,2037.0,2046.25,2031.0,2035.25,3.75,2036.5,2.0,159.0
2015-07-01,2054.5,2055.0,2043.0,2049.0,16.75,2053.25,7.0,161.0
2015-07-02,2061.0,2061.0,2047.0,2048.5,2.25,2051.0,3.0,162.0
2015-07-06,2021.0,2049.0,2021.0,2047.5,4.25,2046.75,9.0,176.0
2015-07-07,2050.75,2058.0,2017.25,2053.0,8.75,2055.5,47.0,178.0
2015-07-08,2030.25,2030.25,2019.75,2020.0,34.5,2021.0,2.0,223.0
2015-07-09,2040.25,2044.5,2020.0,2021.5,2.0,2023.0,4.0,224.0
2015-07-10,2044.0,2051.25,2044.0,2051.25,28.0,2051.0,1.0,223.0
2015-07-13,2061.75,2072.75,2040.75,2072.75,25.25,2076.25,8.0,223.0
2015-07-14,2071.75,2085.0,2071.75,2083.25,7.75,2084.0,3.0,224.0
2015-07-15,2085.0,2087.75,2079.0,2082.75,2.25,2086.25,1.0,225.0
2015-07-16,2095.25,2098.25,2085.5,2097.5,12.5,2098.75,11.0,225.0
2015-07-17,2096.75,2099.75,2094.75,2095.25,1.75,2100.5,2.0,231.0
2015-07-20,2104.75,2105.0,2104.75,2105.0,3.25,2103.75,2.0,230.0
2015-07-21,2096.25,2105.0,2092.0,2092.0,7.5,2096.25,0.0,229.0
2015-07-22,2089.75,2089.75,2085.75,2087.0,6.5,2089.75,0.0,229.0
2015-07-23,2080.0,2093.0,2074.5,2077.5,9.5,2080.25,4.0,229.0
2015-07-24,2062.75,2083.25,2053.75,2053.75,20.75,2059.5,1.0,229.0
2015-07-27,2059.75,2060.0,2039.0,2044.5,13.25,2046.25,2.0,229.0
2015-07-28,2049.25,2069.75,2045.25,2069.75,22.75,2069.0,2.0,229.0
2015-07-29,2083.25,2083.25,2066.75,2082.5,14.25,2083.25,0.0,229.0
2015-07-30,2077.5,2083.5,2071.0,2083.25,2.25,2085.5,3.0,232.0
2015-07-31,2089.5,2089.5,2078.25,2080.25,5.5,2080.0,6.0,232.0
2015-08-03,2067.75,2067.75,2063.5,2071.0,7.75,2072.25,4.0,232.0
2015-08-04,2073.0,2073.0,2065.0,2066.5,7.75,2064.5,8.0,236.0
2015-08-05,2068.25,2084.75,2068.25,2076.0,11.0,2075.5,4.0,236.0
2015-08-06,2060.0,2076.0,2053.5,2060.0,14.25,2061.25,16.0,236.0
2015-08-07,2062.0,2062.5,2044.0,2053.5,6.0,2055.25,17.0,236.0
2015-08-10,2060.25,2080.0,2054.25,2080.0,26.25,2081.5,16.0,238.0
2015-08-11,2053.0,2081.75,2053.0,2060.75,20.25,2061.25,10.0,223.0
2015-08-12,2044.0,2064.25,2030.25,2062.0,4.25,2065.5,27.0,233.0
2015-08-13,2067.0,2072.0,2055.75,2060.0,3.75,2061.75,20.0,248.0
2015-08-14,2066.0,2069.0,2056.75,2069.0,9.0,2070.75,2.0,248.0
2015-08-17,2071.5,2080.25,2057.0,2080.25,10.0,2080.75,23.0,247.0
2015-08-18,2083.0,2083.0,2072.5,2073.75,5.5,2075.25,13.0,257.0
2015-08-19,2057.5,2078.0,2050.0,2054.5,21.25,2054.0,6.0,247.0
2015-08-20,2047.0,2057.75,2008.75,2009.0,47.5,2006.5,72.0,247.0
2015-08-21,2008.0,2008.75,1950.0,1950.0,54.5,1952.0,55.0,248.0
2015-08-24,1940.0,1940.0,1820.0,1855.5,101.25,1850.75,119.0,268.0
2015-08-25,1886.5,1925.25,1844.0,1844.0,1.75,1852.5,10.0,292.0
2015-08-26,1858.5,1917.5,1838.5,1916.75,64.75,1917.25,24.0,294.0
2015-08-27,1934.0,1965.0,1930.0,1965.0,50.75,1968.0,33.0,291.0
2015-08-28,1960.0,1964.0,1948.5,1965.0,0.25,1968.25,19.0,292.0
2015-08-31,1945.5,1949.5,1942.25,1942.25,20.25,1948.0,72.0,288.0
2015-09-01,1910.0,1910.0,1880.25,1894.25,53.5,1894.5,16.0,229.0
2015-09-02,1901.75,1923.75,1898.0,1923.75,31.0,1925.5,5.0,232.0
2015-09-03,1943.0,1947.0,1925.25,1928.5,1.0,1924.5,5.0,230.0
2015-09-04,1910.0,1916.0,1888.0,1900.0,24.5,1900.0,30.0,230.0
2015-09-08,1917.5,1945.75,1907.5,1943.5,44.0,1944.0,40.0,234.0
2015-09-09,1954.0,1967.75,1915.75,1918.5,23.5,1920.5,66.0,235.0
2015-09-10,1921.0,1942.5,1907.25,1925.75,6.25,1926.75,10.0,223.0
2015-09-11,1918.5,1938.0,1915.5,1937.5,10.25,1937.0,247.0,228.0
2015-09-14,1942.0,1949.25,1924.25,1930.5,6.25,1930.75,18.0,321.0
2015-09-15,1936.75,1958.75,1924.75,1955.25,25.75,1956.5,43.0,317.0
2015-09-16,1952.0,1973.75,1950.25,1973.25,18.0,1974.5,52.0,331.0
2015-09-17,1972.75,1998.0,1958.75,1963.0,10.75,1963.75,182.0,374.0
2015-09-18,1958.25,1960.0,1923.0,1929.25,27.5,1930.5,5.0,81.0
2015-09-21,1943.0,1945.5,1925.75,1940.25,12.5,1943.0,0.0,84.0
2015-09-22,1911.25,1911.25,1899.25,1910.5,31.75,1911.25,0.0,84.0
2015-09-23,1907.75,1917.0,1893.75,1907.25,3.5,1907.75,0.0,84.0
2015-09-24,1890.0,1911.5,1878.0,1897.75,10.25,1897.5,3.0,84.0
2015-09-25,1925.0,1925.0,1895.25,1897.75,0.5,1898.0,4.0,85.0
2015-09-28,1849.5,1903.75,1848.75,1852.0,47.25,1850.75,1.0,86.0
2015-09-29,1853.0,1864.75,1841.75,1852.0,2.25,1853.0,0.0,86.0
2015-09-30,1887.0,1885.75,1887.0,1882.25,34.0,1887.0,0.0,86.0
2015-10-01,1899.0,1902.25,1871.75,1889.75,8.25,1895.25,3.0,86.0
2015-10-02,1898.75,1916.5,1864.5,1916.5,26.0,1921.25,5.0,85.0
2015-10-05,1923.75,1956.0,1918.75,1954.25,31.5,1952.75,9.0,86.0
2015-10-06,1943.75,1956.25,1943.0,1946.75,6.0,1946.75,3.0,85.0
2015-10-07,1955.0,1967.25,1943.25,1967.25,18.75,1965.5,6.0,84.0
2015-10-08,1975.0,1986.75,1952.5,1985.5,19.5,1985.0,2.0,85.0
2015-10-09,1986.0,1988.25,1980.25,1981.0,1.0,1986.0,0.0,85.0
2015-10-12,1985.0,1985.0,1982.5,1985.25,3.5,1989.5,2.0,85.0
2015-10-13,1972.0,1990.25,1973.5,1973.5,17.5,1972.0,0.0,84.0
2015-10-14,1970.5,1976.5,1960.0,1963.0,10.0,1962.0,4.0,84.0
2015-10-15,1976.25,1995.75,1973.0,1995.75,35.0,1997.0,7.0,86.0
2015-10-16,2004.25,2004.25,1993.75,2000.25,6.5,2003.5,1.0,85.0
2015-10-19,2000.0,2003.25,1995.0,2003.25,1.75,2005.25,1.0,85.0
2015-10-20,2001.25,2006.75,1999.0,2000.75,6.5,1998.75,2.0,85.0
2015-10-21,1986.75,2007.0,1988.0,1988.0,12.0,1986.75,0.0,85.0
2015-10-22,2008.75,2029.75,2008.75,2029.75,44.5,2031.25,213.0,85.0
2015-10-23,2050.0,2050.0,2050.0,2047.0,13.0,2044.25,1.0,61.0
2015-10-26,2040.5,2040.5,2040.25,2042.0,3.75,2040.5,0.0,53.0
2015-10-27,2031.25,2031.25,2031.25,2037.0,1.75,2038.75,1.0,53.0
2015-10-28,2053.0,2059.75,2051.0,2059.75,24.25,2063.0,10.0,53.0
2015-10-29,2061.5,2061.5,2055.5,2060.75,1.5,2061.5,0.0,55.0
2015-10-30,2055.0,2068.5,2055.0,2055.5,9.0,2052.5,6.0,41.0
2015-11-02,2060.25,2076.25,2046.75,2075.25,21.75,2074.25,6.0,43.0
2015-11-03,2069.0,2085.75,2069.0,2084.75,7.75,2082.0,1.0,44.0
2015-11-04,2074.0,2086.5,2072.0,2074.5,8.0,2074.0,0.0,44.0
2015-11-05,2076.5,2080.75,2065.25,2074.5,0.5,2073.5,6.0,44.0
2015-11-06,2061.0,2074.5,2060.0,2072.75,,2073.5,5.0,42.0
2015-11-09,2063.75,2063.75,2044.75,2054.75,21.0,2052.5,2.0,37.0
2015-11-10,2054.5,2057.25,2048.0,2057.25,5.5,2058.0,1.0,36.0
2015-11-11,2049.5,2064.5,2050.5,2050.5,8.5,2049.5,0.0,35.0
2015-11-12,2039.25,2050.5,2022.75,2022.75,28.75,2020.75,1.0,35.0
2015-11-13,2020.75,2025.0,1998.5,1998.5,22.0,1998.75,7.0,36.0
2015-11-16,1997.75,2027.75,1995.75,2027.75,29.25,2028.0,6.0,38.0
2015-11-17,2040.0,2040.5,2024.25,2027.75,1.0,2029.0,1.0,36.0
2015-11-18,2054.25,2059.75,2027.75,2059.75,30.75,2059.75,1.0,35.0
2015-11-19,2062.5,2065.0,2057.25,2059.25,0.25,2059.5,2.0,34.0
2015-11-20,2065.0,2072.5,2065.0,2066.0,9.5,2069.0,1.0,34.0
2015-11-23,2060.0,2071.25,2060.0,2063.25,4.5,2064.5,10.0,34.0
2015-11-24,2070.0,2070.5,2051.0,2066.25,0.5,2065.0,10.0,44.0
2015-11-25,2068.5,2065.75,2068.5,2065.75,3.5,2068.5,0.0,44.0
2015-11-27,2070.25,2070.25,2068.25,2068.25,1.75,2070.25,0.0,44.0
2015-11-30,2059.5,2073.5,2058.75,2061.75,10.25,2060.0,17.0,44.0
2015-12-01,2062.5,2079.25,2062.5,2079.25,20.0,2080.0,250.0,41.0
2015-12-02,2079.25,2082.25,2057.5,2060.25,18.25,2061.75,12.0,179.0
2015-12-03,2051.0,2070.5,2023.0,2030.75,30.5,2031.25,14.0,179.0
2015-12-04,2037.0,2070.25,2029.0,2068.0,37.25,2068.5,10.0,180.0
2015-12-07,2051.0,2069.5,2046.75,2058.75,7.5,2061.0,9.0,181.0
2015-12-08,2056.0,2057.0,2031.5,2039.5,22.75,2038.25,6.0,181.0
2015-12-09,2033.25,2057.0,2013.75,2024.0,17.0,2021.25,125.0,178.0
2015-12-10,2020.75,2045.0,2020.75,2028.75,6.75,2028.0,38.0,188.0
2015-12-11,2010.0,2032.5,1986.75,1987.5,39.75,1988.25,105.0,207.0
2015-12-14,1990.0,2005.5,1971.25,1998.5,8.25,1996.5,42.0,191.0
2015-12-15,2003.5,2031.5,1998.0,2024.25,27.25,2023.75,494.0,192.0
2015-12-16,2025.0,2051.5,2023.25,2047.75,26.75,2050.5,153.0,82.0
2015-12-17,2045.0,2058.5,2012.0,2012.0,38.75,2011.75,115.0,168.0
2015-12-18,1995.0,1995.0,1987.75,1987.75,33.0,1973.0,1.0,14.0
2015-12-21,1983.25,2000.0,1978.5,2000.0,23.25,1996.25,18.0,14.0
2015-12-22,1996.25,2014.25,1987.0,2008.75,21.0,2017.25,25.0,25.0
2015-12-23,2019.75,2034.25,2016.25,2034.25,17.25,2034.5,3.0,34.0
2015-12-24,2039.0,2040.0,2037.5,2037.5,1.75,2032.75,2.0,35.0
2015-12-28,2030.5,2030.5,2020.25,2031.5,2.25,2030.5,0.0,35.0
2015-12-29,2050.0,2055.0,2049.0,2054.75,24.0,2054.5,18.0,35.0
2015-12-30,2050.0,2050.0,2038.0,2038.0,18.0,2036.5,4.0,51.0
2015-12-31,2038.0,2038.0,2018.75,2018.75,19.5,2017.0,9.0,49.0
2016-01-04,2016.5,2019.25,1967.0,1986.0,26.5,1990.5,14.0,50.0
2016-01-05,1988.5,1995.25,1980.75,1989.75,2.5,1993.0,6.0,51.0
2016-01-06,1970.0,1973.75,1955.0,1965.75,26.0,1967.0,26.0,52.0
2016-01-07,1950.5,1971.5,1913.25,1913.25,53.0,1914.0,14.0,52.0
2016-01-08,1927.5,1942.75,1895.0,1895.0,21.25,1892.75,23.0,46.0
2016-01-11,1878.75,1907.0,1877.5,1897.5,2.25,1895.0,13.0,53.0
2016-01-12,1917.0,1918.25,1884.25,1908.25,10.75,1905.75,19.0,50.0
2016-01-13,1903.75,1921.25,1860.0,1865.75,44.0,1861.75,74.0,53.0
2016-01-14,1860.0,1903.5,1856.0,1894.25,33.25,1895.0,20.0,60.0
2016-01-15,1849.0,1857.75,1837.25,1851.25,40.25,1854.75,11.0,66.0
2016-01-19,1850.0,1879.0,1839.5,1858.5,2.25,1852.5,11.0,70.0
2016-01-20,1827.5,1840.0,1783.0,1836.0,18.5,1834.0,39.0,68.0
2016-01-21,1838.5,1860.0,1821.0,1842.75,6.0,1840.0,24.0,84.0
2016-01-22,1865.0,1881.25,1838.5,1878.75,38.25,1878.25,160.0,85.0
2016-01-25,1870.0,1881.25,1848.0,1848.0,29.0,1849.25,148.0,121.0
2016-01-26,1850.0,1879.0,1845.75,1873.5,25.75,1875.0,124.0,205.0
2016-01-27,1869.5,1886.25,1845.0,1854.5,20.75,1854.25,38.0,272.0
2016-01-28,1864.0,1877.0,1848.0,1861.5,5.25,1859.5,5.0,274.0
2016-01-29,1875.5,1911.25,1859.25,1903.75,49.25,1908.75,28.0,274.0
2016-02-01,1900.75,1915.75,1894.5,1910.25,1.0,1909.75,319.0,276.0
2016-02-02,1875.75,1875.75,1871.25,1873.25,34.0,1875.75,0.0,466.0
2016-02-03,1879.0,1887.0,1847.25,1884.5,10.5,1886.25,133.0,466.0
2016-02-04,1886.0,1896.25,1872.5,1884.25,0.75,1885.5,66.0,380.0
2016-02-05,1858.0,1858.0,1846.0,1853.0,32.5,1853.0,19.0,424.0
2016-02-08,1825.75,1856.75,1804.0,1829.25,23.5,1829.5,11.0,424.0
2016-02-09,1810.75,1839.25,1807.25,1826.0,4.0,1825.5,25.0,429.0
2016-02-10,1818.0,1850.0,1818.0,1825.5,1.5,1824.0,11.0,430.0
2016-02-11,1821.75,1821.75,1785.0,1803.25,23.5,1800.5,41.0,431.0
2016-02-12,1825.0,1836.5,1823.75,1834.25,33.75,1834.25,11.0,441.0
2016-02-16,1840.0,1866.5,1840.0,1864.25,30.5,1864.75,17.0,445.0
2016-02-17,1864.75,1900.5,1860.75,1898.5,33.75,1898.5,517.0,441.0
2016-02-18,1897.0,1903.25,1887.25,1891.75,5.75,1892.75,304.0,654.0
2016-02-19,1896.5,1896.5,1877.75,1888.75,2.0,1890.75,4.0,735.0
2016-02-22,1900.0,1917.75,1900.0,1915.75,22.0,1912.75,35.0,737.0
2016-02-23,1906.25,1913.0,1893.5,1893.5,20.25,1892.5,13.0,734.0
2016-02-24,1894.75,1907.0,1867.0,1907.0,13.75,1906.25,22.0,731.0
2016-02-25,1902.5,1925.0,1900.0,1925.0,20.25,1926.5,25.0,739.0
2016-02-26,1928.5,1942.25,1921.25,1922.5,7.75,1918.75,8.0,874.0
2016-02-29,1918.0,1930.0,1904.25,1905.25,13.25,1905.5,30.0,874.0
2016-03-01,1918.0,1952.75,1898.75,1952.75,48.5,1954.0,15.0,864.0
2016-03-02,1954.0,1959.25,1943.75,1958.25,5.5,1959.5,7.0,870.0
2016-03-03,1960.0,1966.75,1952.25,1966.5,7.0,1966.5,10.0,871.0
2016-03-04,1967.0,1981.25,1963.75,1972.25,4.25,1970.75,27.0,870.0
2016-03-07,1966.0,1979.0,1962.25,1975.0,4.25,1975.0,27.0,881.0
2016-03-08,1973.0,1974.75,1952.0,1957.0,18.75,1956.25,9.0,881.0
2016-03-09,1957.75,1967.75,1954.5,1965.5,8.25,1964.5,559.0,882.0
2016-03-10,1969.0,1984.75,1944.25,1966.5,0.25,1964.25,245.0,1026.0
2016-03-11,1971.25,1997.75,1969.25,1996.5,31.25,1995.5,203.0,1157.0
2016-03-14,1996.75,1999.0,1989.5,1995.25,1.0,1994.5,40.0,1250.0
2016-03-15,1988.5,1992.0,1981.75,1992.0,2.75,1991.75,29.0,1259.0
2016-03-16,1993.75,2007.0,1984.5,2003.5,11.0,2002.75,57.0,1273.0
2016-03-17,2006.5,2022.75,1992.75,2016.75,12.5,2015.25,157.0,1277.0
2016-03-18,2018.0,2014.0,2018.0,2014.0,7.5,2018.0,0.0,52.0
2016-03-21,2023.0,2023.0,2023.0,2023.0,5.0,2023.0,0.0,52.0
2016-03-22,2023.0,2023.0,2016.25,2023.0,,2023.0,1.0,52.0
2016-03-23,2009.5,2009.5,2010.25,2010.25,13.5,2009.5,0.0,53.0
2016-03-24,2003.0,2003.25,2001.5,2003.25,0.25,2009.25,1.0,53.0
2016-03-28,2008.5,2011.0,2007.25,2007.75,0.75,2008.5,0.0,54.0
2016-03-29,2020.0,2022.75,2005.25,2022.75,19.25,2027.75,1.0,54.0
2016-03-30,2038.0,2039.75,2038.0,2038.25,7.25,2035.0,1.0,55.0
2016-03-31,2031.5,2031.5,2031.5,2031.5,3.5,2031.5,0.0,56.0
2016-04-01,2031.0,2038.5,2023.75,2038.5,13.5,2045.0,4.0,56.0
2016-04-04,2050.0,2050.0,2042.5,2042.5,7.75,2037.25,1.0,58.0
2016-04-05,2018.5,2018.5,2019.75,2019.75,18.75,2018.5,0.0,59.0
2016-04-06,2018.5,2033.75,2018.5,2033.75,21.25,2039.75,2.0,59.0
2016-04-07,2018.0,2018.0,2011.5,2011.5,25.25,2014.5,2.0,59.0
2016-04-08,2028.0,2028.0,2019.0,2019.0,5.5,2020.0,1.0,60.0
2016-04-11,2014.0,2029.75,2018.5,2020.25,6.0,2014.0,0.0,61.0
2016-04-12,2035.25,2032.0,2035.25,2032.0,21.25,2035.25,0.0,61.0
2016-04-13,2050.0,2050.25,2048.5,2050.25,20.25,2055.5,2.0,61.0
2016-04-14,2056.0,2056.0,2056.0,2056.0,0.5,2056.0,0.0,62.0
2016-04-15,2054.5,2054.5,2054.5,2054.5,1.5,2054.5,0.0,62.0
2016-04-18,2051.0,2062.5,2046.75,2062.5,11.75,2066.25,1.0,62.0
2016-04-19,2065.0,2069.75,2065.0,2069.75,7.0,2073.25,1.0,63.0
2016-04-20,2077.75,2077.75,2077.75,2077.75,4.5,2077.75,0.0,63.0
2016-04-21,2062.5,2078.0,2065.0,2065.0,15.25,2062.5,0.0,63.0
2016-04-22,2057.75,2058.25,2057.75,2058.25,3.25,2065.75,1.0,63.0
2016-04-25,2053.0,2056.5,2053.0,2056.5,2.5,2063.25,2.0,62.0
2016-04-26,2062.5,2062.5,2062.25,2062.25,5.25,2068.5,2.0,64.0
2016-04-27,2070.75,2070.75,2064.75,2065.5,2.25,2070.75,0.0,62.0
2016-04-28,2052.5,2052.5,2053.5,2053.5,18.25,2052.5,0.0,62.0
2016-04-29,2037.0,2037.0,2034.0,2034.75,13.5,2039.0,2.0,62.0
2016-05-02,2032.75,2050.75,2032.75,2050.75,15.0,2054.0,6.0,60.0
2016-05-03,2036.5,2036.5,2032.5,2036.5,17.5,2036.5,0.0,58.0
2016-05-04,2023.0,2023.0,2020.25,2021.25,10.25,2026.25,2.0,58.0
2016-05-05,,2031.25,2024.5,2024.5,3.25,2023.0,0.0,58.0
2016-05-06,,2028.25,2018.75,2028.25,8.5,2031.5,0.0,58.0
2016-05-09,2033.0,2033.25,2033.0,2033.25,1.5,2033.0,0.0,58.0
2016-05-10,2046.5,2052.25,2045.5,2052.25,23.0,2056.0,7.0,58.0
2016-05-11,2043.75,2043.75,2041.0,2041.0,19.25,2036.75,8.0,59.0
2016-05-12,2050.0,2050.0,2035.0,2038.0,0.75,2037.5,6.0,59.0
2016-05-13,,,2027.5,2027.5,15.25,2022.25,0.0,63.0
2016-05-16,2048.5,2048.5,2048.25,2048.25,19.0,2041.25,3.0,63.0
2016-05-17,2022.0,2042.0,2019.25,2019.25,19.0,2022.25,1.0,60.0
2016-05-18,2019.5,2030.5,2016.5,2018.75,2.0,2020.25,1.0,60.0
2016-05-19,2010.75,2010.75,2006.25,2010.25,3.0,2017.25,6.0,59.0
2016-05-20,,2029.5,,2029.5,11.5,2028.75,0.0,59.0
2016-05-23,2022.75,2026.75,2022.75,2026.75,4.5,2024.25,7.0,59.0
2016-05-24,2038.25,2053.0,2038.25,2052.0,29.75,2054.0,15.0,59.0
2016-05-25,2060.0,2071.25,2060.0,2069.0,12.5,2066.5,26.0,70.0
2016-05-26,2063.75,2068.0,2063.5,2068.0,2.25,2068.75,4.0,75.0
2016-05-27,2073.75,2073.75,2072.75,2073.25,7.75,2076.5,12.0,79.0
2016-05-31,2079.75,2079.75,2067.25,2073.25,2.5,2074.0,9.0,77.0
2016-06-01,2071.5,2077.0,2064.5,2077.0,2.75,2076.75,7.0,78.0
2016-06-02,2074.0,2082.25,2067.75,2082.25,5.75,2082.5,11.0,79.0
2016-06-03,2085.0,2085.0,2062.5,2075.5,6.75,2075.75,28.0,85.0
2016-06-06,2083.0,2089.0,2074.0,2086.5,10.5,2086.25,18.0,93.0
2016-06-07,2087.5,2094.5,2087.5,2088.75,2.0,2088.25,9.0,95.0
2016-06-08,2095.0,2097.5,2087.25,2095.25,7.5,2095.75,22.0,98.0
2016-06-09,,,2084.75,2092.25,4.0,2091.75,7.0,112.0
2016-06-10,2075.0,2075.0,2067.0,2073.25,18.0,2073.75,16.0,112.0
2016-06-13,2058.0,2058.0,2054.0,2054.0,17.75,2056.0,2.0,114.0
2016-06-14,2046.25,2057.75,2041.75,2052.25,4.0,2052.0,14.0,114.0
2016-06-15,2055.0,2062.75,2046.75,2048.75,2.5,2049.5,3.0,115.0
2016-06-16,2044.0,2055.75,2028.0,2055.25,7.0,2056.5,31.0,117.0
2016-06-17,2060.0,2060.0,2040.0,2046.0,11.5,2045.0,6.0,126.0
2016-06-20,2066.0,2067.5,2054.75,2055.75,15.25,2056.25,9.0,15.0
2016-06-21,2058.75,2062.0,2054.5,2060.75,5.0,2061.25,316.0,24.0
2016-06-22,2071.5,2071.5,2058.0,2058.0,4.25,2057.0,2.0,195.0
2016-06-23,,2087.25,,2087.25,29.0,2086.0,0.0,194.0
2016-06-24,2090.0,2090.0,1998.0,1998.0,87.75,1998.25,19.0,194.0
2016-06-27,1984.0,1993.0,1960.25,1962.5,34.75,1963.5,16.0,205.0
2016-06-28,2007.0,2002.25,2007.0,2002.25,43.5,2007.0,0.0,211.0
2016-06-29,2030.0,2044.0,2030.0,2044.0,38.5,2045.5,9.0,211.0
2016-06-30,2069.0,2059.5,2040.0,2059.5,23.5,2069.0,0.0,207.0
2016-07-01,2075.0,2071.25,2068.25,2071.25,6.0,2075.0,0.0,207.0
2016-07-05,2080.0,2080.0,2055.5,2055.5,13.75,2061.25,1.0,207.0
2016-07-06,,2062.5,2052.25,2062.5,10.75,2072.0,0.0,208.0
2016-07-07,,,2067.5,2067.5,2.5,2069.5,0.0,208.0
2016-07-08,2080.0,2093.5,2080.0,2093.5,28.25,2097.75,6.0,208.0
2016-07-11,2108.0,2107.25,2108.0,2107.25,10.25,2108.0,0.0,212.0
2016-07-12,,2119.25,,2119.25,15.5,2123.5,5.0,212.0
2016-07-13,,,2122.75,2122.75,0.25,2123.75,0.0,207.0
2016-07-14,,2136.75,,2136.75,11.5,2135.25,26.0,207.0
2016-07-15,,,2134.75,2134.75,4.25,2131.0,2.0,182.0
2016-07-18,2138.5,2139.75,2138.5,2139.75,7.5,2138.5,11.0,180.0
2016-07-19,,,2136.5,2136.5,1.0,2137.5,1.0,169.0
2016-07-20,2139.75,2142.75,2139.75,2142.75,9.0,2146.5,303.0,168.0
2016-07-21,,,2139.0,2139.0,9.5,2137.0,0.0,321.0
2016-07-22,,2141.5,,2141.5,9.5,2146.5,0.0,321.0
2016-07-25,2139.75,2139.75,2139.75,2139.75,5.0,2141.5,5.0,321.0
2016-07-26,,,2138.5,2138.5,1.0,2142.5,0.0,319.0
2016-07-27,,,2137.75,2139.5,2.5,2140.0,0.0,319.0
2016-07-28,,,2137.0,2137.0,4.0,2144.0,0.0,319.0
2016-07-29,,,,,3.5,2147.5,0.0,319.0
2016-08-01,2143.5,2143.5,2143.5,2143.5,4.0,2143.5,0.0,319.0
2016-08-02,2122.0,2128.25,2122.0,2128.25,11.75,2131.75,1.0,319.0
2016-08-03,,,,,4.5,2136.25,0.0,320.0
2016-08-04,,2136.75,,2136.75,2.25,2138.5,0.0,320.0
2016-08-05,,2149.75,,2149.75,17.5,2156.0,0.0,320.0
2016-08-08,2154.75,2154.75,2154.75,2154.75,1.25,2154.75,0.0,320.0
2016-08-09,,,,,2.75,2157.5,0.0,320.0
2016-08-10,2150.0,2150.0,2150.0,2150.0,5.0,2152.5,1.0,320.0
2016-08-11,,2157.25,,2157.25,9.0,2161.5,0.0,320.0
2016-08-12,2160.25,2160.25,2160.25,2160.25,1.5,2160.0,1.0,320.0
2016-08-15,2162.0,2162.5,2162.0,2162.5,5.5,2165.5,1.0,319.0
2016-08-16,,,2159.75,2159.75,9.0,2156.5,0.0,320.0
2016-08-17,2145.25,2154.75,2145.25,2154.75,3.0,2159.5,1.0,320.0
2016-08-18,2163.0,2163.0,2160.0,2161.5,3.75,2163.25,4.0,321.0
2016-08-19,,,2157.75,2157.75,1.75,2161.5,0.0,321.0
2016-08-22,2161.25,2161.25,2156.0,2157.25,0.25,2161.25,0.0,321.0
2016-08-23,2160.0,2168.75,2160.0,2168.25,3.75,2165.0,8.0,321.0
2016-08-24,2161.5,2161.5,2155.75,2155.75,10.25,2154.75,4.0,326.0
2016-08-25,,,2151.25,2153.75,1.0,2153.75,5.0,327.0
2016-08-26,2162.0,2162.0,2141.0,2145.25,5.0,2148.75,10.0,327.0
2016-08-29,2150.0,2160.5,2148.25,2160.5,10.75,2159.5,3.0,322.0
2016-08-30,2150.0,2152.75,2150.0,2152.75,3.75,2155.75,1.0,472.0
2016-08-31,2150.0,2150.0,2145.75,2146.25,5.75,2150.0,0.0,473.0
2016-09-01,2146.0,2152.25,2137.0,2148.25,2.0,2148.0,7.0,473.0
2016-09-02,2160.0,2161.75,2155.0,2158.0,10.75,2158.75,3.0,470.0
2016-09-06,2156.25,2164.5,2155.75,2164.5,6.5,2165.25,2.0,470.0
2016-09-07,2165.25,2165.5,2159.25,2165.0,0.5,2165.75,5.0,470.0
2016-09-08,2168.0,2168.0,2160.0,2160.0,7.0,2158.75,11.0,471.0
2016-09-09,2150.0,2150.0,2103.75,2103.75,54.5,2104.25,162.0,475.0
2016-09-12,2125.0,2138.5,2093.75,2138.5,35.75,2140.0,3.0,376.0
2016-09-13,2110.5,2110.5,2103.75,2112.5,29.5,2110.5,0.0,375.0
2016-09-14,2113.0,2121.0,2104.25,2105.25,9.0,2101.5,6.0,375.0
2016-09-15,2101.5,2132.0,2097.25,2127.0,24.5,2126.0,13.0,372.0
2016-09-16,2115.0,2122.0,2111.5,2120.75,5.5,2120.5,1.0,375.0
